Ticket_ID,Date_Key,Agent_ID,Customer_ID,Channel_ID,Department_ID,Issue_Type_ID,Status_ID,Satisfaction_ID,First_Response_Time,Handle_Time,Resolution_Time,First_Call_Resolution,Escalation_Flag,Transfer_Count,Reopen_Count,SLA_Breached,Agent_Utilization,Occupancy_Rate,IssueID,Shift_ID
7143,333,A-25,3397,2610,2072,1831,3,4183,28,16,30,1,0,0,0,0,85.13,80.88,30,3
5605,339,A-35,4629,446,2686,2037,1,754,26,110,47,1,0,0,0,0,87.34,74.25,17,1
4019,359,A-43,6689,2641,3069,4951,2,6704,40,17,36,1,0,0,0,0,80.08,93.83,4,3
435,361,A-14,5067,3901,3236,2635,2,4268,1,76,26,1,0,0,0,0,82.64,72.99,11,3
6873,376,A-29,4629,2539,811,2256,2,4226,27,91,39,1,0,0,0,0,69.41,93.0,4,3
3096,378,A-11,2194,5502,1395,1079,3,4510,48,103,58,1,0,0,0,0,61.79,63.38,32,3
6335,382,A-22,901,1843,4548,4684,3,6469,24,6,45,1,0,0,0,0,83.83,90.44,40,2
4250,387,A-38,3986,3898,5933,1673,3,1621,40,42,27,1,0,0,0,0,78.94,60.85,41,3
879,391,A-9,4995,2723,3272,527,2,6361,44,43,28,1,0,0,0,0,74.91,90.55,12,2
4981,392,A-11,3706,3887,3049,1454,2,5257,10,72,21,1,0,0,0,0,77.56,74.01,38,3
3964,393,A-45,6691,3688,1252,2646,3,4564,12,82,37,1,0,0,0,0,79.38,60.69,15,3
7002,395,A-49,6216,1950,4454,728,2,5443,49,40,59,1,0,0,0,0,71.88,78.11,47,2
8779,401,A-31,442,5320,4332,839,2,3745,8,20,22,1,0,0,0,0,72.32,74.63,1,2
4516,401,A-3,1853,1697,5632,5656,4,3003,12,40,51,1,0,0,0,0,89.84,77.9,51,2
513,402,A-32,253,23,1017,2028,3,5632,18,107,31,1,0,0,0,0,88.25,81.14,40,2
439,405,A-28,4392,1557,3100,4097,3,5071,5,66,25,1,0,0,0,0,64.73,84.21,26,3
9398,411,A-23,7327,4318,342,1423,3,4362,53,116,46,1,0,0,0,0,83.54,86.51,31,2
8900,413,A-36,4816,5256,5932,3983,3,6000,11,102,44,1,0,0,0,0,78.79,86.17,8,2
2538,420,A-49,4779,212,1542,4152,2,1177,48,102,11,1,0,0,0,0,75.72,80.02,47,3
6623,422,A-8,4953,2981,5723,2129,3,5162,14,16,36,1,0,0,0,0,79.31,70.15,17,2
2964,424,A-40,8422,5087,4492,3731,3,6528,51,49,12,1,0,0,0,0,70.28,60.56,8,3
8884,424,A-32,241,4060,2829,5710,5,5819,40,98,17,1,0,0,0,0,83.42,83.56,42,2
1078,425,A-33,4749,4980,1060,714,3,4001,21,95,58,1,0,0,0,0,67.2,60.65,20,3
3046,454,A-16,3811,5981,3805,601,3,5584,5,73,47,1,0,0,0,0,78.7,82.4,50,3
4674,455,A-50,78,2085,5164,4468,2,2981,19,10,30,1,0,0,0,0,87.83,89.07,27,3
6384,462,A-40,1054,1699,1053,51,3,1701,24,50,42,1,0,0,0,0,91.08,63.92,30,2
1451,483,A-17,5494,3799,761,1585,1,3672,33,39,34,1,0,0,0,0,91.66,70.16,42,2
5554,503,A-41,7781,924,3714,4165,2,6703,16,48,31,1,0,0,0,0,81.78,77.44,27,2
7619,515,A-32,3608,2985,2369,4290,3,2070,16,55,26,1,0,0,0,0,78.8,86.2,40,3
1370,527,A-7,674,2196,1062,2626,4,3306,9,77,32,1,0,0,0,0,60.28,74.82,51,3
8184,531,A-4,8734,5088,4480,5810,3,3417,18,100,45,1,0,0,0,0,62.56,61.69,32,3
6666,536,A-2,5823,5686,1528,3160,3,4971,43,44,29,1,0,0,0,0,81.0,89.82,34,2
8027,553,A-23,281,5056,1445,144,3,5954,25,33,40,1,0,0,0,0,68.95,74.07,7,2
4412,567,A-44,7047,3337,938,4268,3,931,8,117,34,1,0,0,0,0,76.78,87.67,6,2
8850,583,A-24,5694,4593,1023,1035,2,2016,59,101,41,1,0,0,0,0,81.63,85.57,17,3
7023,585,A-37,3351,2407,2821,1117,3,2889,6,117,19,1,0,0,0,0,88.3,85.81,25,2
9910,591,A-48,6857,3841,4575,9,2,1184,53,85,44,1,0,0,0,0,60.69,81.29,24,3
4972,603,A-40,5138,3368,2717,3474,2,3929,41,46,56,1,0,0,0,0,86.93,69.03,25,3
9024,609,A-43,4283,4157,3921,5323,3,5910,55,80,57,1,0,0,0,0,94.0,68.95,45,2
2862,609,A-3,6567,5106,4614,879,1,4038,1,119,36,1,0,0,0,0,76.73,84.39,26,3
7904,613,A-22,22,400,3567,5311,3,1213,27,65,54,1,0,0,0,0,64.75,87.64,31,3
5552,622,A-37,4526,3915,3952,1502,3,1319,56,26,16,1,0,0,0,0,66.05,69.8,20,2
7511,630,A-1,3217,3144,5188,3163,3,2149,21,40,48,1,0,0,0,0,73.46,82.67,35,2
227,633,A-14,7970,4695,5846,2459,2,5689,18,85,24,1,0,0,0,0,61.08,78.96,49,2
6135,637,A-24,8455,934,4506,2248,5,5406,50,95,15,1,0,0,0,0,62.03,63.11,12,3
3,655,A-16,1969,2630,5233,4353,5,564,29,49,39,1,0,0,0,0,86.36,73.36,45,3
3143,656,A-35,4606,4560,2957,950,5,3589,4,45,52,1,0,0,0,0,92.55,78.21,31,1
5317,685,A-13,7478,1787,370,4630,3,4758,15,114,18,1,0,0,0,0,78.89,66.76,3,3
9783,687,A-11,8125,2580,4069,3435,3,4291,9,116,36,1,0,0,0,0,65.99,81.89,20,3
1902,707,A-41,182,1825,5456,3528,1,6283,49,26,24,1,0,0,0,0,61.99,83.67,21,3
3518,717,A-9,948,5976,2474,252,5,2461,35,115,24,1,0,0,0,0,85.79,62.92,17,2
6499,719,A-20,8714,1999,5015,36,3,4852,17,26,35,1,0,0,0,0,63.49,65.63,34,2
8391,758,A-11,4901,2046,5986,3079,3,3556,28,53,24,1,0,0,0,0,73.63,63.41,8,2
4945,761,A-49,1241,3897,3968,5511,1,1300,16,107,35,1,0,0,0,0,75.83,90.87,33,3
1159,781,A-50,3553,1892,121,4478,3,5563,49,72,13,1,0,0,0,0,87.58,62.58,8,3
6946,790,A-36,1150,614,2286,3675,2,4835,57,95,13,1,0,0,0,0,91.57,82.83,22,2
397,791,A-29,2973,5131,3001,3575,4,6170,18,58,14,1,0,0,0,0,69.13,79.23,26,3
2552,795,A-44,4479,5636,1567,330,2,1011,18,110,48,1,0,0,0,0,80.33,85.22,27,3
2479,808,A-25,4531,2260,540,5483,3,3433,38,113,39,1,0,0,0,0,70.84,68.55,4,2
2453,808,A-37,2851,4631,863,4155,1,5002,9,62,20,1,0,0,0,0,82.16,63.51,26,3
739,815,A-30,4115,5101,5845,524,2,947,50,35,18,1,0,0,0,0,66.63,62.62,43,3
9343,816,A-23,4629,401,4761,2012,2,3087,20,82,35,1,0,0,0,0,92.87,67.79,38,2
2112,820,A-25,8574,4864,5485,3938,2,1025,13,9,25,1,0,0,0,0,71.79,78.38,16,3
8521,842,A-45,2657,702,4364,3613,4,4467,33,73,21,1,0,0,0,0,61.66,76.26,15,3
3719,849,A-7,3316,3121,3100,5067,2,1533,9,64,32,1,0,0,0,0,92.22,76.46,5,3
4824,850,A-10,4045,3557,1366,3298,3,2626,47,22,36,1,0,0,0,0,83.23,61.04,19,3
601,863,A-37,423,3095,5087,3929,3,4672,51,83,53,1,0,0,0,0,79.93,72.67,5,3
7258,871,A-40,1576,2671,4363,3898,2,1127,7,119,42,1,0,0,0,0,87.3,83.92,47,3
9215,873,A-16,4084,345,4864,1218,3,3074,17,95,11,1,0,0,0,0,65.27,89.99,49,2
6704,886,A-42,2088,1495,2652,1807,3,468,8,70,48,1,0,0,0,0,60.29,91.27,8,3
5405,897,A-23,3706,3863,3522,4253,2,3748,53,74,24,1,0,0,0,0,74.68,67.69,39,2
8372,898,A-12,1712,5091,118,4914,1,3246,30,49,40,1,0,0,0,0,87.44,82.9,10,3
8672,905,A-11,7112,4635,2521,5091,3,1945,41,43,24,1,0,0,0,0,84.59,89.5,37,2
6428,907,A-19,5713,797,1858,3817,3,226,58,102,59,1,0,0,0,0,85.62,76.45,17,3
5173,917,A-36,3862,4481,2710,3749,3,51,26,46,36,1,0,0,0,0,69.96,92.31,22,3
7464,918,A-21,5498,622,5830,5101,2,2286,14,62,19,1,0,0,0,0,85.13,61.85,7,2
1099,931,A-16,2950,1570,5826,2646,3,243,53,94,54,1,0,0,0,0,78.95,72.79,11,3
9196,947,A-43,1696,5842,3127,3090,3,624,53,112,20,1,0,0,0,0,94.67,69.52,6,3
6475,949,A-11,7906,4438,1323,3288,3,793,14,69,18,1,0,0,0,0,80.08,78.54,14,3
6639,952,A-6,7001,3301,1004,1754,2,989,6,31,28,1,0,0,0,0,68.89,60.25,12,2
8682,953,A-34,2617,3433,4167,5969,3,4817,45,13,58,1,0,0,0,0,65.02,61.32,18,2
2225,959,A-23,5085,5965,1892,1309,3,4263,56,98,18,1,0,0,0,0,80.72,94.95,26,2
3025,969,A-13,459,2111,3031,1582,3,3693,55,78,37,1,0,0,0,0,60.93,65.89,45,3
5428,977,A-40,6410,1771,4115,3970,1,965,15,77,51,1,0,0,0,0,69.34,74.91,18,2
6791,978,A-19,610,2156,367,2833,2,2271,35,34,51,1,0,0,0,0,91.64,91.0,49,1
9466,980,A-27,1096,4981,4764,1560,3,4214,25,16,36,1,0,0,0,0,90.89,79.56,12,2
3836,983,A-16,4214,5062,2671,1649,2,172,15,29,10,1,0,0,0,0,65.72,77.3,14,2
8996,984,A-11,3253,3605,2764,3864,3,613,36,73,21,1,0,0,0,0,93.15,68.36,50,2
1253,986,A-40,677,214,5295,2310,3,649,27,40,57,1,0,0,0,0,68.29,73.43,44,2
4888,1011,A-11,3818,4052,5800,3736,2,756,44,109,45,1,0,0,0,0,85.15,80.27,17,3
1882,1013,A-21,7246,924,5597,2888,3,1625,55,119,56,1,0,0,0,0,81.46,86.71,11,3
4664,1015,A-35,6924,993,3865,5143,3,5348,32,38,30,1,0,0,0,0,79.59,91.08,23,3
979,1016,A-40,6160,4491,4792,2124,4,4548,3,109,16,1,0,0,0,0,93.39,91.71,5,1
10,1029,A-25,4841,973,3957,468,3,1388,3,17,28,1,0,0,0,0,79.53,68.68,12,3
5537,1041,A-13,6461,715,1413,3876,2,2658,46,11,18,1,0,0,0,0,87.01,82.55,11,2
4280,1049,A-10,75,9,2492,5884,2,2000,6,46,56,1,0,0,0,0,73.26,89.25,49,2
8550,1052,A-41,4120,2162,1426,3313,4,3214,33,17,43,1,0,0,0,0,72.18,89.58,36,2
7040,1056,A-23,3883,4766,361,2269,3,3608,18,50,51,1,0,0,0,0,64.37,78.51,50,3
9579,1058,A-19,6609,3734,4389,5967,3,6439,1,8,14,1,0,0,0,0,63.47,89.82,48,3
9182,1061,A-15,4691,4266,4415,1679,3,3545,30,59,21,1,0,0,0,0,63.09,75.86,19,2
2341,1061,A-32,6610,2667,1349,1531,2,1300,25,30,41,1,0,0,0,0,68.05,72.54,38,1
8282,1070,A-50,1490,2990,3999,2069,3,452,20,17,56,1,0,0,0,0,74.47,83.68,5,2
939,1071,A-30,6995,1514,4874,2998,2,4983,49,67,25,1,0,0,0,0,90.16,75.04,17,3
3958,1085,A-27,5962,4724,3439,2887,3,5661,10,29,55,1,0,0,0,0,91.31,72.48,44,2
1828,1096,A-13,4119,4832,488,5228,3,3689,57,56,15,1,0,0,0,0,87.61,80.85,2,3
8870,1110,A-34,6366,1240,5588,3489,3,80,41,21,49,1,0,0,0,0,89.72,79.95,24,2
6283,1112,A-48,2733,5029,2630,5958,4,4596,49,9,46,1,0,0,0,0,71.18,76.61,48,3
9417,1113,A-5,1632,5763,5894,660,3,5091,14,80,20,1,0,0,0,0,86.53,86.15,6,3
3668,1114,A-49,4693,4871,3221,1936,2,649,51,88,10,1,0,0,0,0,78.0,70.47,38,3
8375,1116,A-32,6942,2508,3081,4284,3,693,9,71,15,1,0,0,0,0,62.85,63.6,6,3
1386,1117,A-26,7333,5866,2255,5303,3,5956,2,44,21,1,0,0,0,0,70.54,88.8,34,2
7149,1129,A-4,7913,471,5546,58,3,1845,50,57,16,1,0,0,0,0,74.07,87.89,6,3
3133,1157,A-38,6846,167,2528,761,3,3785,57,44,25,1,0,0,0,0,65.22,64.18,37,3
4035,1169,A-11,4763,5099,2097,4956,3,843,32,53,36,1,0,0,0,0,77.64,78.83,15,3
9832,1172,A-23,2021,2681,4491,5022,3,4473,35,10,18,1,0,0,0,0,88.46,91.76,49,1
3179,1188,A-23,5033,229,1701,3415,3,1713,57,81,10,1,0,0,0,0,93.96,86.77,17,3
1342,1196,A-19,6985,2027,2095,4603,3,6173,21,5,22,1,0,0,0,0,70.96,76.77,27,2
2218,1199,A-11,1169,3070,2761,5114,3,5269,12,96,20,1,0,0,0,0,87.64,82.16,43,2
8534,1224,A-25,8230,3684,4404,44,2,4890,13,104,54,1,0,0,0,0,92.15,74.19,35,2
3601,1231,A-25,4382,1033,1844,5887,2,901,31,112,26,1,0,0,0,0,62.63,63.5,3,2
4153,1233,A-48,6567,293,1431,3,4,625,48,77,49,1,0,0,0,0,64.64,91.37,30,3
3554,1258,A-44,1632,3316,1335,3132,4,4797,20,118,53,1,0,0,0,0,60.93,74.93,7,2
7857,1289,A-13,1556,2339,3783,4757,3,2073,48,21,26,1,0,0,0,0,92.62,74.57,50,3
1258,1292,A-23,8974,227,2597,4693,1,25,28,82,20,1,0,0,0,0,84.28,76.03,15,3
7192,1295,A-16,516,2610,5042,5012,4,2263,17,27,11,1,0,0,0,0,85.56,76.48,39,2
5553,1299,A-19,460,277,4295,1472,1,6023,53,14,27,1,0,0,0,0,67.42,70.1,51,2
1592,1303,A-11,5585,959,4798,5498,2,6555,25,46,44,1,0,0,0,0,66.53,69.28,46,2
6635,1307,A-11,1122,836,5333,1967,1,520,25,118,21,1,0,0,0,0,92.54,71.91,15,1
4428,1320,A-36,4397,3109,4638,1929,3,3501,5,24,28,1,0,0,0,0,72.3,83.78,32,3
9295,1334,A-36,4403,2862,1978,5680,2,3722,25,112,31,1,0,0,0,0,85.06,93.17,9,2
7129,1358,A-6,4393,3491,1013,2113,3,4028,55,5,19,1,0,0,0,0,71.51,71.33,9,2
9896,1372,A-42,5391,4589,5613,5626,3,4008,48,50,35,1,0,0,0,0,67.21,73.86,40,3
8748,1373,A-6,1499,2642,5025,3258,4,5166,21,26,12,1,0,0,0,0,91.38,74.63,37,2
4520,1377,A-13,8497,3479,834,5729,3,2551,55,69,15,1,0,0,0,0,93.1,69.71,5,3
3281,1383,A-25,6294,5157,1911,5976,2,707,29,86,47,1,0,0,0,0,75.8,70.62,31,2
3685,1384,A-46,5206,5843,4135,5148,2,369,36,65,26,1,0,0,0,0,69.08,87.47,21,2
2018,1386,A-11,6914,4910,5350,195,3,2609,1,42,45,1,0,0,0,0,87.08,67.81,8,1
481,1388,A-19,5304,2302,3589,716,3,4932,55,90,23,1,0,0,0,0,72.31,92.34,41,2
7089,1392,A-43,7476,1311,2912,1763,2,5158,57,119,16,1,0,0,0,0,70.85,71.99,18,2
4876,1404,A-46,7588,319,4622,2777,5,3233,46,86,41,1,0,0,0,0,89.21,70.7,33,3
8381,1448,A-19,5028,5467,2100,3026,4,2144,31,23,39,1,0,0,0,0,69.67,63.42,13,3
8474,1449,A-48,1257,2994,3841,2629,3,232,9,67,14,1,0,0,0,0,69.27,85.71,12,3
2311,1458,A-29,907,4361,4889,612,4,3297,56,102,57,1,0,0,0,0,68.31,86.05,46,3
1838,13,A-25,7195,5674,2453,3991,5,2218,3,70,178,0,0,0,1,0,73.38,79.53,21,3
5363,19,A-32,4725,341,5294,2348,2,5190,15,72,149,0,0,0,1,0,77.99,92.79,5,3
5504,32,A-26,3786,27,4435,2296,3,4373,19,75,164,0,0,0,1,0,80.08,81.87,19,3
9644,45,A-34,3055,1332,3470,3546,3,6177,10,35,170,0,0,0,1,0,74.38,89.22,29,2
314,58,A-50,4731,860,4738,1153,2,1623,35,106,211,0,0,0,1,0,64.19,71.7,13,3
8638,61,A-15,4901,5353,4418,2985,3,402,4,103,218,0,0,0,1,0,68.39,74.14,40,3
154,62,A-34,2708,5493,4003,4331,3,19,1,84,199,0,0,0,1,0,65.04,78.08,44,2
6828,83,A-29,5791,3933,178,3795,3,1462,23,22,107,0,0,0,1,0,89.31,73.62,3,3
610,95,A-28,8105,2979,4714,4103,3,2270,11,47,238,0,0,0,1,0,67.59,81.32,19,3
7388,111,A-2,7590,3714,2074,5724,3,17,55,99,194,0,0,0,1,0,84.5,89.23,33,3
9738,114,A-40,266,3917,5854,5863,3,5346,30,89,202,0,0,0,1,0,61.49,89.43,21,3
3345,120,A-11,5865,5610,385,3535,4,980,25,91,152,0,0,0,1,0,80.63,61.03,40,3
9778,124,A-42,7406,2933,4032,399,2,5666,54,41,212,0,0,0,1,0,64.21,78.56,46,2
4217,137,A-35,3740,52,3279,1446,1,541,55,22,140,0,0,0,1,0,67.24,73.02,8,3
1668,168,A-50,2025,4771,1853,2934,2,4874,16,99,287,0,0,0,1,0,88.0,64.78,35,3
2217,196,A-2,8845,5076,1625,2891,3,3469,20,109,188,0,0,0,1,0,81.61,83.54,27,3
7361,202,A-27,8345,2652,5242,48,5,5964,12,112,275,0,0,0,1,0,79.46,90.04,15,3
1674,213,A-22,8678,2389,405,3919,1,3441,55,54,175,0,0,0,1,0,64.13,71.54,48,3
2078,214,A-43,5173,3870,1955,3613,3,6496,8,6,193,0,0,0,1,0,60.39,94.5,28,3
919,260,A-19,7582,688,889,3910,3,548,4,87,199,0,0,0,1,0,63.2,89.63,25,3
367,282,A-49,2842,1240,728,3761,1,3416,36,56,195,0,0,0,1,0,60.19,62.09,26,3
2867,284,A-38,8833,5438,4409,5619,3,5246,1,58,169,0,0,0,1,0,94.0,89.72,30,3
8101,290,A-19,3183,2608,1190,3775,3,6269,20,14,190,0,0,0,1,0,72.66,79.82,5,3
4344,308,A-13,6751,3746,5401,4347,3,3808,42,13,144,0,0,0,1,0,90.49,80.34,22,2
4706,324,A-11,5106,2520,2858,2273,3,4044,10,87,196,0,0,0,1,0,75.58,73.26,13,3
7518,326,A-2,6819,1666,5975,790,2,3191,33,38,147,0,0,0,1,0,67.89,66.4,31,2
968,327,A-10,5480,4964,5797,1251,3,909,31,107,229,0,0,0,1,0,62.81,93.19,32,3
7053,330,A-19,1895,2111,2632,4928,2,6271,25,77,253,0,0,0,1,0,70.49,87.64,46,1
8231,330,A-3,2554,5587,4220,4622,3,6704,46,75,175,0,0,0,1,0,67.09,68.28,27,3
9841,333,A-35,955,1969,3544,3426,2,763,29,111,185,0,0,0,1,0,78.55,83.76,25,3
8131,354,A-20,1040,4929,4545,1094,3,3075,31,17,107,0,0,0,1,0,66.55,88.61,15,2
5976,356,A-46,7095,5636,79,214,2,5274,29,110,263,0,0,0,1,0,78.05,69.02,29,3
3535,359,A-34,4864,3347,3800,5135,5,2212,51,15,110,0,0,0,1,0,76.2,69.03,37,2
6427,376,A-15,2038,2829,3072,857,3,5158,49,63,134,0,0,0,1,0,70.93,79.53,45,3
297,418,A-38,3648,3749,3129,5705,3,421,14,99,229,0,0,0,1,0,64.82,68.86,1,2
1836,419,A-6,5634,861,27,828,3,6850,50,61,163,0,0,0,1,0,65.05,91.58,46,3
9609,443,A-9,4024,1415,3838,5939,4,1434,45,87,285,0,0,0,1,0,67.06,75.2,47,2
4417,457,A-17,1060,1428,3378,2058,2,301,48,107,291,0,0,0,1,0,77.37,80.31,26,1
9975,463,A-42,2256,3251,1818,4890,3,6382,48,22,197,0,0,0,1,0,83.48,73.8,21,3
1709,472,A-34,6235,4117,4974,1525,3,6784,25,8,184,0,0,0,1,0,77.21,79.77,16,3
6276,486,A-10,4766,980,1322,3531,3,6235,11,37,224,0,0,0,1,0,89.16,68.78,13,3
3559,500,A-40,1461,4319,5427,1026,2,4981,39,75,169,0,0,0,1,0,82.52,77.77,43,2
3718,505,A-41,432,3922,1884,1873,2,5580,53,70,224,0,0,0,1,0,80.41,71.16,14,2
7547,521,A-36,4330,5541,1083,5928,3,4486,13,61,172,0,0,0,1,0,81.58,74.18,14,2
9553,521,A-41,8865,2404,5119,2667,3,4283,25,47,122,0,0,0,1,0,92.43,64.81,34,2
3270,529,A-45,4901,827,4525,4028,3,5226,14,30,145,0,0,0,1,0,90.45,86.13,30,3
432,533,A-32,6091,1103,4380,796,2,4798,18,97,255,0,0,0,1,0,94.72,67.79,5,3
8543,572,A-15,3549,3153,2322,1075,3,6857,49,91,216,0,0,0,1,0,60.07,69.47,20,3
7020,584,A-32,7501,842,154,3817,3,364,20,8,207,0,0,0,1,0,72.48,94.07,45,2
6018,594,A-26,8063,4385,3918,68,3,8,26,113,182,0,0,0,1,0,76.56,63.66,43,3
4008,642,A-7,2367,1890,585,3482,2,262,48,12,142,0,0,0,1,0,85.06,70.7,31,3
9012,642,A-6,8012,4965,4092,432,3,6111,32,84,148,0,0,0,1,0,94.23,76.79,40,3
9866,660,A-27,7765,1328,2351,873,3,1501,45,6,124,0,0,0,1,0,65.62,82.48,46,2
4690,660,A-49,1810,1999,5471,4588,2,5653,4,28,129,0,0,0,1,0,93.24,79.63,24,2
5291,663,A-3,2844,5151,160,3587,3,707,4,24,127,0,0,0,1,0,91.37,78.93,43,3
7350,664,A-7,1588,305,1919,2228,1,5745,35,119,201,0,0,0,1,0,91.08,78.58,4,2
202,667,A-35,7326,4139,828,5458,3,6278,46,7,124,0,0,0,1,0,77.46,67.77,25,3
1091,672,A-1,2112,4630,5194,1921,2,651,48,17,149,0,0,0,1,0,84.39,64.55,26,3
6409,689,A-8,8585,5279,2664,5596,1,4972,46,83,188,0,0,0,1,0,76.63,88.8,19,2
4187,691,A-14,989,5720,4541,816,2,1015,16,103,287,0,0,0,1,0,74.6,84.1,15,2
251,746,A-40,5351,5072,2524,4872,2,153,7,117,306,0,0,0,1,0,81.65,78.64,13,3
8126,750,A-42,3499,2561,409,3205,3,3917,21,93,270,0,0,0,1,0,93.95,71.68,31,3
5602,757,A-10,6525,1938,2614,864,2,5764,59,82,276,0,0,0,1,0,68.78,62.91,49,3
9517,759,A-12,4282,584,1779,2864,3,2304,19,57,249,0,0,0,1,0,70.6,60.25,16,3
8268,760,A-31,5233,4358,4726,2692,3,2293,38,96,261,0,0,0,1,0,79.44,72.27,24,3
2285,764,A-7,1547,4084,1056,4348,2,1142,31,102,278,0,0,0,1,0,90.23,77.03,29,2
6992,838,A-25,567,3376,1658,3564,2,1697,38,76,268,0,0,0,1,0,71.23,82.36,9,3
7194,841,A-23,3191,3272,2141,3764,1,3852,28,6,157,0,0,0,1,0,75.11,78.28,39,2
4220,847,A-40,176,2869,2751,5246,3,3575,14,18,177,0,0,0,1,0,62.17,86.86,35,1
7931,866,A-37,2049,2940,387,3936,3,440,50,70,207,0,0,0,1,0,61.87,77.5,38,3
190,882,A-21,7926,4271,3139,5480,3,4440,17,107,173,0,0,0,1,0,60.01,66.02,22,1
9891,884,A-43,2554,899,1893,889,3,1491,35,101,161,0,0,0,1,0,71.48,76.64,19,2
2804,887,A-45,1526,4842,1789,3408,3,5995,11,14,118,0,0,0,1,0,91.54,87.19,49,1
6630,900,A-50,5636,5435,3204,2965,3,6378,15,95,243,0,0,0,1,0,77.97,64.02,18,3
5093,913,A-46,5076,300,4811,2779,3,5100,42,21,158,0,0,0,1,0,69.0,61.33,24,2
8844,925,A-23,1977,5020,5375,510,4,708,42,34,156,0,0,0,1,0,72.96,84.03,50,3
4202,929,A-24,2482,1110,2556,4780,1,2667,36,77,229,0,0,0,1,0,94.8,76.16,21,3
3131,937,A-16,355,2247,2666,1350,1,6126,44,89,263,0,0,0,1,0,71.49,93.95,29,2
5636,962,A-36,5005,5381,2048,4838,4,1248,13,65,144,0,0,0,1,0,66.07,76.25,7,2
3835,970,A-36,7203,1855,4721,3935,2,6890,54,83,255,0,0,0,1,0,83.26,71.32,36,2
1688,997,A-11,6816,1720,1733,1106,4,4375,58,33,231,0,0,0,1,0,71.49,80.64,36,2
9776,1019,A-13,2309,1012,3825,2841,4,2434,11,56,204,0,0,0,1,0,64.81,63.79,32,3
951,1032,A-11,8622,908,2754,4976,3,6807,10,98,290,0,0,0,1,0,62.17,73.42,16,2
6270,1041,A-42,7767,3333,2220,2650,3,4744,1,37,140,0,0,0,1,0,92.62,72.78,38,3
3794,1082,A-23,7847,664,398,1625,5,2350,56,48,141,0,0,0,1,0,61.09,63.11,25,3
6907,1083,A-5,7663,913,3178,4722,3,659,4,24,167,0,0,0,1,0,78.79,80.64,14,2
3847,1092,A-49,8858,3419,4736,3283,3,2404,59,85,182,0,0,0,1,0,64.57,70.66,23,2
7299,1099,A-41,6222,5488,1706,282,1,3387,45,71,233,0,0,0,1,0,94.76,88.23,9,3
8042,1102,A-15,3094,5663,381,2704,2,4547,49,118,303,0,0,0,1,0,73.56,72.47,3,2
4804,1112,A-37,6636,5563,514,212,3,975,24,42,153,0,0,0,1,0,82.97,62.54,9,3
9152,1115,A-40,8616,1756,1606,4754,1,6837,14,116,253,0,0,0,1,0,69.47,71.72,20,3
9786,1127,A-29,8596,2722,1459,2583,2,2879,2,60,212,0,0,0,1,0,82.8,64.77,45,2
3889,1142,A-25,4650,4377,2013,595,5,1615,33,60,121,0,0,0,1,0,62.22,86.15,43,2
3584,1148,A-40,6867,5494,4236,412,5,6912,17,110,221,0,0,0,1,0,81.3,72.49,5,3
8427,1148,A-46,3320,4371,2519,2916,3,3888,52,102,287,0,0,0,1,0,81.91,64.67,13,3
2969,1158,A-44,3568,2426,4276,837,3,5037,57,53,198,0,0,0,1,0,74.78,89.34,10,2
5320,1169,A-11,1135,5552,1868,4280,3,52,21,107,234,0,0,0,1,0,74.6,61.82,14,3
7236,1178,A-43,5202,346,2445,689,3,2662,2,78,175,0,0,0,1,0,94.33,86.87,37,1
1968,1181,A-9,5447,4637,2345,3324,2,6533,6,39,158,0,0,0,1,0,84.31,66.52,7,2
5973,1204,A-11,4637,3341,3044,1702,3,5417,47,33,115,0,0,0,1,0,67.88,64.76,27,2
1647,1221,A-16,2001,4857,3231,2428,3,1455,32,11,158,0,0,0,1,0,67.4,69.28,17,3
5516,1226,A-3,8299,1069,1746,809,4,4543,14,38,194,0,0,0,1,0,68.61,73.81,49,2
2053,1229,A-16,7525,3741,922,3393,2,5293,50,91,192,0,0,0,1,0,74.09,70.16,26,3
9635,1236,A-15,4018,4013,5392,975,2,3522,58,26,202,0,0,0,1,0,88.21,73.78,34,3
9433,1239,A-25,1672,5291,41,4742,3,331,15,18,151,0,0,0,1,0,89.35,76.07,48,3
4318,1246,A-12,3336,5785,5678,5543,3,6779,48,23,97,0,0,0,1,0,90.06,79.19,24,3
3740,1255,A-40,5152,1267,2888,4040,2,1251,35,110,286,0,0,0,1,0,61.79,77.5,22,3
3589,1255,A-46,5380,4217,4018,4316,1,4729,43,71,146,0,0,0,1,0,91.04,86.37,11,3
5137,1262,A-9,41,540,2966,4021,3,5752,58,112,196,0,0,0,1,0,81.8,93.54,48,3
5124,1267,A-48,3455,1722,3513,3367,3,6535,55,32,127,0,0,0,1,0,64.37,75.95,28,3
418,1276,A-13,8710,554,4080,1653,4,5191,9,29,204,0,0,0,1,0,69.27,80.39,33,2
140,1280,A-4,57,4579,782,5705,2,6181,22,11,82,0,0,0,1,0,62.41,85.98,3,2
2316,1283,A-46,5492,4742,3612,951,2,3836,48,73,153,0,0,0,1,0,61.6,70.2,33,2
6743,1301,A-13,1498,5985,4490,1439,3,6630,25,101,270,0,0,0,1,0,71.18,62.88,26,3
5406,1308,A-49,8946,2884,3425,4149,3,4399,42,88,156,0,0,0,1,0,88.48,70.28,5,3
